Start_Date,End_Date,Portfolio_Start,Portfolio_End,Portfolio_Return_Pct,Leveraged_Return_Pct,VIX,VIX_Fast,Benchmark_Return_Pct,Top10,Changes,L_Pct,L_Ret,L_LevRet,MRK_Pct,MRK_Ret,MRK_LevRet,NKE_Pct,NKE_Ret,NKE_LevRet,LLY_Pct,LLY_Ret,LLY_LevRet,MO_Pct,MO_Ret,MO_LevRet,PHA-200304_Pct,PHA-200304_Ret,PHA-200304_LevRet,S-200503_Pct,S-200503_Ret,S-200503_LevRet,S-202003_Pct,S-202003_Ret,S-202003_LevRet,GE_Pct,GE_Ret,GE_LevRet,HFS-199712_Pct,HFS-199712_Ret,HFS-199712_LevRet,SWY-201501_Pct,SWY-201501_Ret,SWY-201501_LevRet,INTC_Pct,INTC_Ret,INTC_LevRet,STI-201912_Pct,STI-201912_Ret,STI-201912_LevRet,WLA-200006_Pct,WLA-200006_Ret,WLA-200006_LevRet,KRB-200512_Pct,KRB-200512_Ret,KRB-200512_LevRet,MSFT_Pct,MSFT_Ret,MSFT_LevRet,WB-200812_Pct,WB-200812_Ret,WB-200812_LevRet,TXT_Pct,TXT_Ret,TXT_LevRet,AMAT_Pct,AMAT_Ret,AMAT_LevRet,DELL-201310_Pct,DELL-201310_Ret,DELL-201310_LevRet,CPQ-200205_Pct,CPQ-200205_Ret,CPQ-200205_LevRet,BEN_Pct,BEN_Ret,BEN_LevRet,GAP_Pct,GAP_Ret,GAP_LevRet,FITB_Pct,FITB_Ret,FITB_LevRet,T-200511_Pct,T-200511_Ret,T-200511_LevRet,TCOMA-199903_Pct,TCOMA-199903_Ret,TCOMA-199903_LevRet,HD_Pct,HD_Ret,HD_LevRet,F_Pct,F_Ret,F_LevRet,LU-200611_Pct,LU-200611_Ret,LU-200611_LevRet,TWX-201806_Pct,TWX-201806_Ret,TWX-201806_LevRet,UMG-200006_Pct,UMG-200006_Ret,UMG-200006_LevRet,WMT_Pct,WMT_Ret,WMT_LevRet,EMC-201609_Pct,EMC-201609_Ret,EMC-201609_LevRet,XAUUSD_Pct,XAUUSD_Ret,XAUUSD_LevRet,AMGN_Pct,AMGN_Ret,AMGN_LevRet,JAVA-201001_Pct,JAVA-201001_Ret,JAVA-201001_LevRet,QCOM_Pct,QCOM_Ret,QCOM_LevRet,TXN_Pct,TXN_Ret,TXN_LevRet,CAH_Pct,CAH_Ret,CAH_LevRet,WAMUQ-201203_Pct,WAMUQ-201203_Ret,WAMUQ-201203_LevRet,LOW_Pct,LOW_Ret,LOW_LevRet,CE-200402_Pct,CE-200402_Ret,CE-200402_LevRet,THC_Pct,THC_Ret,THC_LevRet,SO_Pct,SO_Ret,SO_LevRet,GIS_Pct,GIS_Ret,GIS_LevRet,LMT_Pct,LMT_Ret,LMT_LevRet,PG_Pct,PG_Ret,PG_LevRet,UNH_Pct,UNH_Ret,UNH_LevRet,BSX_Pct,BSX_Ret,BSX_LevRet,TRB-200712_Pct,TRB-200712_Ret,TRB-200712_LevRet,FRX-201406_Pct,FRX-201406_Ret,FRX-201406_LevRet,SLM_Pct,SLM_Ret,SLM_LevRet,DNA-200903_Pct,DNA-200903_Ret,DNA-200903_LevRet,EBAY_Pct,EBAY_Ret,EBAY_LevRet,AABA-201910_Pct,AABA-201910_Ret,AABA-201910_LevRet,AMZN_Pct,AMZN_Ret,AMZN_LevRet,BBY_Pct,BBY_Ret,BBY_LevRet,CAT_Pct,CAT_Ret,CAT_LevRet,MSI_Pct,MSI_Ret,MSI_LevRet,OXY_Pct,OXY_Ret,OXY_LevRet,MAS_Pct,MAS_Ret,MAS_LevRet,SBUX_Pct,SBUX_Ret,SBUX_LevRet,SYK_Pct,SYK_Ret,SYK_LevRet,ZBH_Pct,ZBH_Ret,ZBH_LevRet,CFC-200806_Pct,CFC-200806_Ret,CFC-200806_LevRet,BR-200603_Pct,BR-200603_Ret,BR-200603_LevRet,CVX_Pct,CVX_Ret,CVX_LevRet,AET-201811_Pct,AET-201811_Ret,AET-201811_LevRet,EXC_Pct,EXC_Ret,EXC_LevRet,COP_Pct,COP_Ret,COP_LevRet,XOM_Pct,XOM_Ret,XOM_LevRet,DUK_Pct,DUK_Ret,DUK_LevRet,PRU_Pct,PRU_Ret,PRU_LevRet,TXU-200710_Pct,TXU-200710_Ret,TXU-200710_LevRet,VLO_Pct,VLO_Ret,VLO_LevRet,GOOGL_Pct,GOOGL_Ret,GOOGL_LevRet,ELV_Pct,ELV_Ret,ELV_LevRet,LEHMQ-201203_Pct,LEHMQ-201203_Ret,LEHMQ-201203_LevRet,AAPL_Pct,AAPL_Ret,AAPL_LevRet,BNI-201002_Pct,BNI-201002_Ret,BNI-201002_LevRet,GLW_Pct,GLW_Ret,GLW_LevRet,BLS-200612_Pct,BLS-200612_Ret,BLS-200612_LevRet,BKR_Pct,BKR_Ret,BKR_LevRet,ADM_Pct,ADM_Ret,ADM_LevRet,RAI-201707_Pct,RAI-201707_Ret,RAI-201707_LevRet,T_Pct,T_Ret,T_LevRet,CMCSA_Pct,CMCSA_Ret,CMCSA_LevRet,DTV-201507_Pct,DTV-201507_Ret,DTV-201507_LevRet,NEE_Pct,NEE_Ret,NEE_LevRet,SGP-200911_Pct,SGP-200911_Ret,SGP-200911_LevRet,SCCO_Pct,SCCO_Ret,SCCO_LevRet,HON_Pct,HON_Ret,HON_LevRet,MHS-201203_Pct,MHS-201203_Ret,MHS-201203_LevRet,MON-201806_Pct,MON-201806_Ret,MON-201806_LevRet,DE_Pct,DE_Ret,DE_LevRet,APA_Pct,APA_Ret,APA_LevRet,EOG_Pct,EOG_Ret,EOG_LevRet,MOS_Pct,MOS_Ret,MOS_LevRet,BUD-200811_Pct,BUD-200811_Ret,BUD-200811_LevRet,FSLR_Pct,FSLR_Ret,FSLR_LevRet,COV-201501_Pct,COV-201501_Ret,COV-201501_LevRet,LSTZA-201111_Pct,LSTZA-201111_Ret,LSTZA-201111_LevRet,VMW-202311_Pct,VMW-202311_Ret,VMW-202311_LevRet,LVS_Pct,LVS_Ret,LVS_LevRet,CTSH_Pct,CTSH_Ret,CTSH_LevRet,MRO-202411_Pct,MRO-202411_Ret,MRO-202411_LevRet,NOV_Pct,NOV_Ret,NOV_LevRet,BIIB_Pct,BIIB_Ret,BIIB_LevRet,BKNG_Pct,BKNG_Ret,BKNG_LevRet,LYB_Pct,LYB_Ret,LYB_LevRet,MCD_Pct,MCD_Ret,MCD_LevRet,PM_Pct,PM_Ret,PM_LevRet,BMY_Pct,BMY_Ret,BMY_LevRet,TJX_Pct,TJX_Ret,TJX_LevRet,ALL_Pct,ALL_Ret,ALL_LevRet,GILD_Pct,GILD_Ret,GILD_LevRet,TRV_Pct,TRV_Ret,TRV_LevRet,JNJ_Pct,JNJ_Ret,JNJ_LevRet,CME_Pct,CME_Ret,CME_LevRet,STT_Pct,STT_Ret,STT_LevRet,NOC_Pct,NOC_Ret,NOC_LevRet,RTN-202004_Pct,RTN-202004_Ret,RTN-202004_LevRet,BA_Pct,BA_Ret,BA_LevRet,MCK_Pct,MCK_Ret,MCK_LevRet,GD_Pct,GD_Ret,GD_LevRet,WMB_Pct,WMB_Ret,WMB_LevRet,HAL_Pct,HAL_Ret,HAL_LevRet,MU_Pct,MU_Ret,MU_LevRet,AGN-201503_Pct,AGN-201503_Ret,AGN-201503_LevRet,UNP_Pct,UNP_Ret,UNP_LevRet,EQR_Pct,EQR_Ret,EQR_LevRet,CVS_Pct,CVS_Ret,CVS_LevRet,CI_Pct,CI_Ret,CI_LevRet,KR_Pct,KR_Ret,KR_LevRet,PSA_Pct,PSA_Ret,PSA_LevRet,TWC-201605_Pct,TWC-201605_Ret,TWC-201605_LevRet,WM_Pct,WM_Ret,WM_LevRet,SYY_Pct,SYY_Ret,SYY_LevRet,ITW_Pct,ITW_Ret,ITW_LevRet,SE-201702_Pct,SE-201702_Ret,SE-201702_LevRet,CSX_Pct,CSX_Ret,CSX_LevRet,BAC_Pct,BAC_Ret,BAC_LevRet,NVDA_Pct,NVDA_Ret,NVDA_LevRet,MAR_Pct,MAR_Ret,MAR_LevRet,ISRG_Pct,ISRG_Ret,ISRG_LevRet,PYPL_Pct,PYPL_Ret,PYPL_LevRet,ABBV_Pct,ABBV_Ret,ABBV_LevRet,EL_Pct,EL_Ret,EL_LevRet,MA_Pct,MA_Ret,MA_LevRet,NFLX_Pct,NFLX_Ret,NFLX_LevRet,INTU_Pct,INTU_Ret,INTU_LevRet,ZEN-202211_Pct,ZEN-202211_Ret,ZEN-202211_LevRet,HCA_Pct,HCA_Ret,HCA_LevRet,TFCF-201903_Pct,TFCF-201903_Ret,TFCF-201903_LevRet,TFCFA-201903_Pct,TFCFA-201903_Ret,TFCFA-201903_LevRet,AMT_Pct,AMT_Ret,AMT_LevRet,XLNX-202202_Pct,XLNX-202202_Ret,XLNX-202202_LevRet,VEEV_Pct,VEEV_Ret,VEEV_LevRet,YUM_Pct,YUM_Ret,YUM_LevRet,TGT_Pct,TGT_Ret,TGT_LevRet,TSLA_Pct,TSLA_Ret,TSLA_LevRet,REGN_Pct,REGN_Ret,REGN_LevRet,VRTX_Pct,VRTX_Ret,VRTX_LevRet,ZM_Pct,ZM_Ret,ZM_LevRet,XYZ_Pct,XYZ_Ret,XYZ_LevRet,COF_Pct,COF_Ret,COF_LevRet,FDX_Pct,FDX_Ret,FDX_LevRet,FCX_Pct,FCX_Ret,FCX_LevRet,BX_Pct,BX_Ret,BX_LevRet,MRNA_Pct,MRNA_Ret,MRNA_LevRet,GS_Pct,GS_Ret,GS_LevRet,ACN_Pct,ACN_Ret,ACN_LevRet,PLD_Pct,PLD_Ret,PLD_LevRet,MPC_Pct,MPC_Ret,MPC_LevRet,ORCL_Pct,ORCL_Ret,ORCL_LevRet,META_Pct,META_Ret,META_LevRet,AVGO_Pct,AVGO_Ret,AVGO_LevRet,ETN_Pct,ETN_Ret,ETN_LevRet,COST_Pct,COST_Ret,COST_LevRet,PGR_Pct,PGR_Ret,PGR_LevRet,KKR_Pct,KKR_Ret,KKR_LevRet,TMUS_Pct,TMUS_Ret,TMUS_LevRet,SPOT_Pct,SPOT_Ret,SPOT_LevRet,WELL_Pct,WELL_Ret,WELL_LevRet,GEV_Pct,GEV_Ret,GEV_LevRet,PLTR_Pct,PLTR_Ret,PLTR_LevRet,APP_Pct,APP_Ret,APP_LevRet,APH_Pct,APH_Ret,APH_LevRet,GOOG_Pct,GOOG_Ret,GOOG_LevRet,NEM_Pct,NEM_Ret,NEM_LevRet,LRCX_Pct,LRCX_Ret,LRCX_LevRet,SNDK_Pct,SNDK_Ret,SNDK_LevRet,WDC_Pct,WDC_Ret,WDC_LevRet
2020-11-30,2020-12-31,10259001.62,9995153.96,-2.57,-2.57,20.6,False,3.95,"TSLA, ZM, XYZ, FDX, NVDA, QCOM, DHR, AMD, AMZN, AAPL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-2.56,-2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,24.33,24.33,,,,,,,33.33,-29.48,-29.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,2021-01-29,9996085.7,10728481.01,7.33,7.33,22.8,False,-1.14,"TSLA, ZM, XYZ, FDX, PYPL, TEAM, AMD, DE, AAPL, NVDA",NVDA→XYZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,12.45,12.45,,,,,,,33.33,10.3,10.3,33.33,-0.77,-0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29,2021-02-26,10729508.21,10445353.15,-2.65,-2.65,33.1,False,1.79,"TSLA, ZM, XYZ, TGT, DE, QCOM, PYPL, SCCO, AAPL, NVDA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-14.87,-14.87,,,,,,,33.33,0.41,0.41,33.33,6.52,6.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-26,2021-03-31,10446411.05,9874642.69,-5.47,-5.47,28.0,False,4.07,"TSLA, ZM, XYZ, SCCO, DE, PYPL, TEAM, AMAT, MU, TGT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-1.12,-1.12,,,,,,,33.33,-14.0,-14.0,33.33,-1.3,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,2021-04-30,9875600.66,10308870.82,4.39,4.39,19.4,False,5.39,"TSLA, DE, XYZ, SCCO, AMAT, MS, GM, GS, LOW, CAT",ZM→DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-0.88,-0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,6.21,6.21,,,,,,,,,,33.33,7.83,7.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,2021-05-31,10309956.24,9498591.2,-7.87,-7.87,18.6,False,0.21,"DE, TSLA, DELL, AMAT, XYZ, SCCO, MS, GM, TGT, COF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-2.63,-2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-11.87,-11.87,,,,,,,,,,33.33,-9.11,-9.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,2021-06-30,9499639.27,9063994.23,-4.59,-4.58,16.8,False,2.98,"DE, COF, FDX, DELL, MS, GS, CAT, UPS, TGT, SCHW","TSLA→COF, XYZ→FDX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-3.01,-3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-6.95,-6.95,33.33,-3.79,-3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,2021-07-30,9064962.18,9365102.93,3.31,3.31,15.8,False,2.46,"FCX, DE, JCI, F, BX, TGT, COF, PSA, DELL, GM",FDX→FCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,2.52,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,4.53,4.53,,,,33.33,2.88,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-30,2021-08-31,9366043.35,9959393.91,6.34,6.33,18.2,False,2.89,"BX, MRNA, TGT, COF, JCI, PSA, GOOG, VRT, HCA, DE","DE→BX, FCX→MRNA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,3.4,3.4,,,,,,,33.33,9.07,9.07,33.33,6.53,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,2021-09-30,9960420.29,9704451.68,-2.57,-2.57,16.5,False,-4.86,"MRNA, BX, COF, JCI, GS, MS, PSA, TGT, GOOG, SCHW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-2.41,-2.41,,,,,,,33.33,-7.47,-7.47,33.33,2.17,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,2021-10-29,9705442.23,9797965.33,0.95,0.96,23.1,False,7.2,"MRNA, BX, MS, GOOG, GOOGL, HCA, COF, INTU, GS, TEAM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-6.75,-6.75,,,,,,,33.33,19.92,19.92,33.33,-10.3,-10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-29,2021-11-30,9798977.3,9683079.96,-1.18,-1.18,16.3,False,-0.7,"BX, MRNA, GS, MRSH, COP, MS, INTU, COF, TEAM, SCHW",COF→GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,2.19,2.19,33.33,2.09,2.09,33.33,-7.83,-7.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
